order_id,product_id,quantity,unit_price,unit_cost,discount_pct,line_revenue
564114,1031,1,93.16,59.46,0.15,93.16
564114,1033,1,99.26,58.92,0.05,99.26
564115,1002,1,159.68,101.07,0.05,159.68
564116,1024,1,36.61,18.12,0.0,36.61
564117,1024,1,32.95,18.12,0.1,32.95
564117,1006,1,92.47,61.12,0.0,92.47
564118,1026,2,16.34,9.19,0.25,32.68
564119,1033,1,104.48,58.92,0.0,104.48
564120,1006,1,83.22,61.12,0.1,83.22
564121,1002,1,126.06,101.07,0.25,126.06
564122,1006,1,83.22,61.12,0.1,83.22
564123,1027,1,68.17,40.42,0.0,68.17
564124,1007,1,81.54,51.69,0.0,81.54
564125,1026,2,20.7,9.19,0.05,41.4
564125,1023,1,60.99,45.15,0.15,60.99
564125,1009,2,71.9,31.39,0.0,143.8
564126,1021,1,99.22,70.17,0.1,99.22
564127,1002,1,168.08,101.07,0.0,168.08
564127,1002,1,151.27,101.07,0.1,151.27
564127,1033,1,104.48,58.92,0.0,104.48
564128,1025,1,59.92,27.34,0.0,59.92
564129,1025,1,44.94,27.34,0.25,44.94
564130,1028,1,97.91,71.76,0.15,97.91
564130,1022,1,145.4,80.97,0.1,145.4
564131,1008,1,53.9,28.69,0.1,53.9
564132,1014,2,59.34,25.6,0.0,118.68
564132,1019,1,50.33,27.36,0.0,50.33
564132,1016,1,68.6,57.59,0.2,68.6
564133,1027,1,68.17,40.42,0.0,68.17
564134,1006,1,87.85,61.12,0.05,87.85
564135,1006,1,69.35,61.12,0.25,69.35
564135,1025,1,53.93,27.34,0.1,53.93
564135,1009,1,57.52,31.39,0.2,57.52
564136,1026,1,20.7,9.19,0.05,20.7
564136,1024,1,34.78,18.12,0.05,34.78
564137,1004,2,130.03,95.52,0.15,260.06
564138,1001,1,123.97,82.77,0.2,123.97
564139,1028,1,109.43,71.76,0.05,109.43
564139,1032,1,79.83,58.13,0.15,79.83
564139,1007,1,77.46,51.69,0.05,77.46
564140,1029,1,77.76,44.16,0.0,77.76
564140,1026,1,19.61,9.19,0.1,19.61
564141,1022,1,161.55,80.97,0.0,161.55
564142,1001,1,147.21,82.77,0.05,147.21
564142,1018,1,104.9,54.7,0.1,104.9
564143,1024,1,31.12,18.12,0.15,31.12
564144,1030,2,29.25,13.16,0.0,58.5
564144,1022,1,161.55,80.97,0.0,161.55
564144,1022,2,161.55,80.97,0.0,323.1
564145,1032,2,75.14,58.13,0.2,150.28
564146,1002,1,168.08,101.07,0.0,168.08
564146,1011,1,70.4,48.08,0.25,70.4
564147,1005,1,54.86,29.47,0.0,54.86
564148,1005,1,46.63,29.47,0.15,46.63
564148,1006,1,78.6,61.12,0.15,78.6
564148,1030,1,26.32,13.16,0.1,26.32
564149,1012,1,93.47,76.2,0.2,93.47
564150,1027,1,47.72,40.42,0.3,47.72
564151,1018,1,99.08,54.7,0.15,99.08
564152,1017,1,34.46,23.72,0.25,34.46
564152,1005,1,52.12,29.47,0.05,52.12
564153,1006,1,92.47,61.12,0.0,92.47
564153,1026,1,21.79,9.19,0.0,21.79
564154,1012,1,116.84,76.2,0.0,116.84
564154,1008,1,59.89,28.69,0.0,59.89
564155,1004,1,114.73,95.52,0.25,114.73
564156,1024,1,36.61,18.12,0.0,36.61
564156,1027,2,68.17,40.42,0.0,136.34
564157,1011,1,93.87,48.08,0.0,93.87
564157,1030,1,27.79,13.16,0.05,27.79
564158,1004,1,152.98,95.52,0.0,152.98
564158,1018,1,110.73,54.7,0.05,110.73
564159,1022,1,137.32,80.97,0.15,137.32
564159,1017,1,45.95,23.72,0.0,45.95
564160,1033,1,99.26,58.92,0.05,99.26
564160,1005,1,49.37,29.47,0.1,49.37
564161,1011,1,93.87,48.08,0.0,93.87
564161,1015,1,25.21,17.72,0.15,25.21
564161,1020,1,69.25,41.15,0.0,69.25
564162,1017,1,45.95,23.72,0.0,45.95
564163,1018,1,116.56,54.7,0.0,116.56
564164,1023,1,64.58,45.15,0.1,64.58
564164,1031,1,87.68,59.46,0.2,87.68
564164,1026,3,21.79,9.19,0.0,65.37
564165,1010,1,101.38,59.23,0.0,101.38
564166,1008,2,59.89,28.69,0.0,119.78
564166,1033,1,104.48,58.92,0.0,104.48
564167,1014,1,59.34,25.6,0.0,59.34
564167,1025,1,50.93,27.34,0.15,50.93
564167,1010,1,101.38,59.23,0.0,101.38
564168,1028,1,115.19,71.76,0.0,115.19
564169,1015,1,29.66,17.72,0.0,29.66
564170,1027,1,68.17,40.42,0.0,68.17
564170,1019,1,45.3,27.36,0.1,45.3
564171,1025,1,47.94,27.34,0.2,47.94
564171,1025,1,56.92,27.34,0.05,56.92
564172,1005,1,49.37,29.47,0.1,49.37
564172,1009,1,57.52,31.39,0.2,57.52
564172,1008,1,56.9,28.69,0.05,56.9
564172,1008,1,44.92,28.69,0.25,44.92
564173,1033,1,104.48,58.92,0.0,104.48
564173,1014,1,56.37,25.6,0.05,56.37
564173,1032,1,93.92,58.13,0.0,93.92
564174,1021,2,110.24,70.17,0.0,220.48
564175,1031,1,109.6,59.46,0.0,109.6
564175,1024,1,36.61,18.12,0.0,36.61
564176,1023,1,64.58,45.15,0.1,64.58
564177,1014,1,59.34,25.6,0.0,59.34
564177,1025,2,59.92,27.34,0.0,119.84
564177,1032,1,93.92,58.13,0.0,93.92
564177,1028,1,103.67,71.76,0.1,103.67
564178,1027,1,54.54,40.42,0.2,54.54
564179,1013,1,88.95,41.86,0.0,88.95
564179,1030,1,29.25,13.16,0.0,29.25
564179,1008,1,50.91,28.69,0.15,50.91
564180,1030,1,27.79,13.16,0.05,27.79
564180,1027,1,68.17,40.42,0.0,68.17
564181,1024,1,36.61,18.12,0.0,36.61
564182,1028,1,115.19,71.76,0.0,115.19
564183,1011,1,79.79,48.08,0.15,79.79
564183,1004,1,152.98,95.52,0.0,152.98
564183,1026,2,18.52,9.19,0.15,37.04
564184,1030,1,20.47,13.16,0.3,20.47
564184,1024,1,31.12,18.12,0.15,31.12
564185,1033,1,104.48,58.92,,104.48
564186,1002,1,159.68,101.07,0.05,159.68
564187,1033,2,104.48,58.92,0.0,208.96
564187,1001,1,154.96,82.77,0.0,154.96
564187,1013,1,80.06,41.86,0.1,80.06
564188,1030,1,27.79,13.16,0.05,27.79
564189,1022,2,129.24,80.97,0.2,258.48
564189,1024,1,31.12,18.12,0.15,31.12
564190,1018,1,104.9,54.7,0.1,104.9
564190,1014,1,59.34,25.6,0.0,59.34
564190,1022,1,161.55,80.97,0.0,161.55
564191,1001,1,154.96,82.77,0.0,154.96
564192,1010,1,101.38,59.23,0.0,101.38
564193,1032,1,70.44,58.13,0.25,70.44
564194,1024,1,34.78,18.12,0.05,34.78
564194,1018,2,116.56,54.7,0.0,233.12
564195,1002,1,151.27,101.07,0.1,151.27
564195,1024,1,32.95,18.12,0.1,32.95
564195,1007,1,81.54,51.69,0.0,81.54
564196,1005,1,54.86,29.47,0.0,54.86
564197,1013,1,88.95,41.86,0.0,88.95
564198,1024,1,32.95,18.12,0.1,32.95
564198,1015,1,25.21,17.72,0.15,25.21
564199,1028,1,115.19,71.76,0.0,115.19
564199,1020,1,69.25,41.15,0.0,69.25
564200,1028,1,115.19,71.76,0.0,115.19
564201,1029,1,77.76,44.16,0.0,77.76
564202,1021,1,104.73,70.17,0.05,104.73
564203,1022,1,161.55,80.97,0.0,161.55
564204,1019,1,50.33,27.36,0.0,50.33
564205,1020,3,48.47,41.15,0.3,145.41
564205,1012,1,105.16,76.2,0.1,105.16
564206,1009,1,64.71,31.39,0.1,64.71
564206,1020,1,69.25,41.15,0.0,69.25
564206,1031,1,109.6,59.46,0.0,109.6
564207,1032,1,93.92,58.13,0.0,93.92
564207,1031,1,82.2,59.46,0.25,82.2
564207,1022,2,161.55,80.97,0.0,323.1
564208,1016,1,81.46,57.59,0.05,81.46
564209,1029,1,77.76,44.16,0.0,77.76
564210,1025,1,59.92,27.34,0.0,59.92
564210,1032,1,65.74,58.13,0.3,65.74
564210,1025,1,59.92,27.34,0.0,59.92
564211,1010,1,96.31,59.23,0.05,96.31
564211,1014,1,47.47,25.6,0.2,47.47
564212,1018,1,116.56,54.7,0.0,116.56
564213,1014,1,56.37,25.6,0.05,56.37
564213,1028,1,92.15,71.76,0.2,92.15
564214,1013,1,88.95,41.86,0.0,88.95
564214,1019,2,45.3,27.36,0.1,90.6
564215,1014,2,59.34,25.6,0.0,118.68
564216,1014,2,53.41,25.6,0.1,106.82
564217,1001,1,154.96,82.77,0.0,154.96
564218,1010,1,76.04,59.23,0.25,76.04
564219,1026,1,16.34,9.19,0.25,16.34
564220,1026,2,19.61,9.19,0.1,39.22
564220,1033,1,99.26,58.92,0.05,99.26
564221,1005,1,49.37,29.47,0.1,49.37
564221,1030,1,29.25,13.16,0.0,29.25
564221,1013,2,80.06,41.86,0.1,160.12
564222,1006,1,87.85,61.12,0.05,87.85
564222,1012,2,105.16,76.2,0.1,210.32
564223,1020,1,65.79,41.15,0.05,65.79
564223,1017,1,43.65,23.72,0.05,43.65
564223,1001,1,154.96,82.77,0.0,154.96
564223,1029,1,69.98,44.16,0.1,69.98
564224,1015,1,28.18,17.72,0.05,28.18
564225,1023,1,71.75,45.15,0.0,71.75
564225,1005,1,54.86,29.47,0.0,54.86
564225,1022,1,153.47,80.97,0.05,153.47
564226,1009,1,61.12,31.39,0.15,61.12
564227,1017,1,45.95,23.72,0.0,45.95
564228,1024,1,32.95,18.12,0.1,32.95
564229,1031,1,109.6,59.46,0.0,109.6
564230,1012,1,116.84,76.2,0.0,116.84
564230,1003,1,49.6,33.41,0.0,49.6
564231,1005,1,46.63,29.47,0.15,46.63
564231,1001,1,123.97,82.77,0.2,123.97
564232,1018,1,93.25,54.7,0.2,93.25
564233,1022,1,129.24,80.97,0.2,129.24
564234,1015,1,26.69,17.72,0.1,26.69
564234,1032,1,93.92,58.13,0.0,93.92
564235,1031,2,109.6,59.46,0.0,219.2
564235,1029,1,73.87,44.16,0.05,73.87
564235,1028,1,86.39,71.76,0.25,86.39
564235,1013,1,88.95,41.86,0.0,88.95
564236,1008,1,56.9,28.69,0.05,56.9
564237,1001,1,116.22,82.77,0.25,116.22
564238,1020,3,48.47,41.15,0.3,145.41
564238,1026,1,17.43,9.19,0.2,17.43
564238,1023,1,64.58,45.15,0.1,64.58
564238,1014,1,59.34,25.6,0.0,59.34
564239,1017,1,45.95,23.72,0.0,45.95
564240,1012,1,116.84,76.2,0.0,116.84
564241,1024,1,34.78,18.12,0.05,34.78
564241,1019,1,42.78,27.36,0.15,42.78
564242,1021,1,110.24,70.17,0.0,110.24
564242,1020,1,55.4,41.15,0.2,55.4
564243,1027,1,68.17,40.42,0.0,68.17
564243,1002,1,159.68,101.07,0.05,159.68
564244,1004,2,137.68,95.52,0.1,275.36
564245,1026,1,21.79,9.19,0.0,21.79
564246,1029,1,73.87,44.16,0.05,73.87
564247,1024,2,31.12,18.12,0.15,62.24
564247,1027,1,68.17,40.42,0.0,68.17
564248,1017,1,45.95,23.72,0.0,45.95
564249,1008,1,59.89,28.69,0.0,59.89
564249,1009,1,71.9,31.39,0.0,71.9
564250,1006,1,92.47,61.12,0.0,92.47
564250,1015,1,29.66,17.72,0.0,29.66
564250,1001,1,139.46,82.77,0.1,139.46
564251,1026,2,21.79,9.19,0.0,43.58
564252,1005,1,54.86,29.47,0.0,54.86
564252,1006,1,73.98,61.12,0.2,73.98
564252,1027,1,68.17,40.42,0.0,68.17
564253,1001,1,154.96,82.77,0.0,154.96
564254,1011,1,70.4,48.08,0.25,70.4
564255,1006,1,92.47,61.12,0.0,92.47
564255,1006,3,92.47,61.12,0.0,277.41
564256,1030,1,24.86,13.16,0.15,24.86
564257,1033,1,83.58,58.92,0.2,83.58
564257,1020,2,69.25,41.15,0.0,138.5
564258,1012,2,105.16,76.2,0.1,210.32
564259,1022,1,153.47,80.97,0.05,153.47
564260,1002,1,168.08,101.07,0.0,168.08
564261,1015,1,29.66,17.72,0.0,29.66
564261,1015,1,28.18,17.72,0.05,28.18
564262,1032,1,93.92,58.13,0.0,93.92
564262,1022,1,161.55,80.97,0.0,161.55
564263,1006,1,92.47,61.12,0.0,92.47
564264,1007,1,81.54,51.69,0.0,81.54
564265,1026,1,19.61,9.19,0.1,19.61
564265,1013,1,75.61,41.86,0.15,75.61
564266,1006,1,83.22,61.12,0.1,83.22
564266,1033,2,104.48,58.92,0.0,208.96
564267,1025,1,53.93,27.34,0.1,53.93
564268,1024,1,29.29,18.12,0.2,29.29
564269,1008,1,59.89,28.69,0.0,59.89
564270,1031,1,104.12,59.46,0.05,104.12
564271,1004,1,137.68,95.52,0.1,137.68
564272,1005,1,46.63,29.47,0.15,46.63
564272,1025,1,56.92,27.34,0.05,56.92
564273,1007,1,61.16,51.69,0.25,61.16
564273,1023,1,68.16,45.15,0.05,68.16
564274,1033,1,99.26,58.92,0.05,99.26
564275,1004,1,114.73,95.52,0.25,114.73
564276,1018,1,116.56,54.7,0.0,116.56
564276,1008,1,56.9,28.69,0.05,56.9
564276,1029,1,66.1,44.16,0.15,66.1
564277,1020,1,69.25,41.15,0.0,69.25
564278,1013,2,75.61,41.86,0.15,151.22
564279,1012,1,116.84,76.2,0.0,116.84
564280,1014,1,53.41,25.6,0.1,53.41
564280,1011,1,84.48,48.08,0.1,84.48
564281,1013,1,71.16,41.86,0.2,71.16
564281,1018,1,104.9,54.7,0.1,104.9
564282,1020,1,69.25,41.15,0.0,69.25
564282,1021,1,104.73,70.17,0.05,104.73
564283,1008,2,53.9,28.69,0.1,107.8
564283,1023,1,71.75,45.15,0.0,71.75
564284,1010,2,101.38,59.23,0.0,202.76
564285,1005,1,52.12,29.47,0.05,52.12
564286,1019,1,50.33,27.36,0.0,50.33
564287,1003,1,47.12,33.41,0.05,47.12
564287,1006,1,92.47,61.12,0.0,92.47
564288,1014,1,59.34,25.6,0.0,59.34
564289,1016,1,85.75,57.59,0.0,85.75
564289,1020,2,62.32,41.15,0.1,124.64
564290,1018,1,104.9,54.7,0.1,104.9
564290,1033,1,83.58,58.92,0.2,83.58
564291,1022,1,161.55,80.97,0.0,161.55
564291,1026,1,19.61,9.19,0.1,19.61
564292,1014,1,59.34,25.6,0.0,59.34
564293,1013,1,88.95,41.86,0.0,88.95
564294,1030,2,29.25,13.16,0.0,58.5
564294,1028,1,103.67,71.76,0.1,103.67
564295,1016,1,85.75,57.59,0.0,85.75
564296,1003,1,49.6,33.41,0.0,49.6
564297,1017,2,45.95,23.72,0.0,91.9
564297,1013,1,88.95,41.86,0.0,88.95
564298,1027,1,68.17,40.42,0.0,68.17
564298,1020,1,69.25,41.15,0.0,69.25
564299,1019,1,42.78,27.36,0.15,42.78
564300,1024,1,36.61,18.12,0.0,36.61
564300,1007,1,81.54,51.69,0.0,81.54
564301,1026,1,16.34,9.19,0.25,16.34
564301,1019,1,35.23,27.36,0.3,35.23
564302,1013,1,71.16,41.86,0.2,71.16
564303,1018,1,99.08,54.7,0.15,99.08
564304,1028,1,115.19,71.76,0.0,115.19
564305,1020,2,69.25,41.15,0.0,138.5
564305,1015,1,29.66,17.72,0.0,29.66
564305,1027,1,61.35,40.42,0.1,61.35
564306,1003,1,49.6,33.41,0.0,49.6
564307,1021,2,104.73,70.17,0.05,209.46
564307,1030,2,20.47,13.16,0.3,40.94
564308,1009,1,71.9,31.39,0.0,71.9
564309,1029,1,77.76,44.16,0.0,77.76
564309,1032,1,79.83,58.13,0.15,79.83
564310,1010,2,96.31,59.23,0.05,192.62
564310,1006,1,92.47,61.12,0.0,92.47
564311,1018,1,104.9,54.7,0.1,104.9
564312,1002,1,159.68,101.07,0.05,159.68
564313,1002,1,168.08,101.07,0.0,168.08
564313,1020,1,69.25,41.15,0.0,69.25
564314,1029,1,66.1,44.16,0.15,66.1
564315,1013,2,84.5,41.86,0.05,169.0
564316,1028,1,97.91,71.76,0.15,97.91
564317,1019,1,45.3,27.36,0.1,45.3
564318,1031,1,109.6,59.46,0.0,109.6
564319,1023,1,71.75,45.15,0.0,71.75
564320,1012,1,111.0,76.2,0.05,111.0
564321,1006,1,92.47,61.12,0.0,92.47
564322,1023,1,68.16,45.15,0.05,68.16
564322,1027,1,68.17,40.42,0.0,68.17
564323,1015,1,29.66,17.72,0.0,29.66
564323,1027,1,51.13,40.42,0.25,51.13
564324,1033,1,104.48,58.92,0.0,104.48
564325,1026,1,16.34,9.19,0.25,16.34
564326,1012,1,111.0,76.2,0.05,111.0
564326,1028,1,115.19,71.76,0.0,115.19
564327,1024,1,36.61,18.12,0.0,36.61
564328,1007,1,81.54,51.69,0.0,81.54
564329,1014,1,47.47,25.6,0.2,47.47
564329,1028,1,115.19,71.76,0.0,115.19
564329,1012,1,116.84,76.2,0.0,116.84
564330,1001,1,154.96,82.77,0.0,154.96
564330,1026,1,18.52,9.19,0.15,18.52
564331,1012,1,105.16,76.2,0.1,105.16
564331,1018,1,110.73,54.7,0.05,110.73
564332,1031,1,98.64,59.46,0.1,98.64
564333,1024,1,34.78,18.12,0.05,34.78
564334,1027,1,64.76,40.42,0.05,64.76
564335,1022,1,161.55,80.97,0.0,161.55
564336,1030,1,29.25,13.16,0.0,29.25
564337,1027,1,57.94,40.42,0.15,57.94
564338,1007,1,77.46,51.69,0.05,77.46
564338,1012,1,116.84,76.2,0.0,116.84
564338,1020,1,69.25,41.15,0.0,69.25
564339,1019,1,50.33,27.36,0.0,50.33
564339,1015,2,26.69,17.72,0.1,53.38
564339,1005,1,54.86,29.47,0.0,54.86
564339,1016,1,72.89,57.59,0.15,72.89
564340,1019,1,50.33,27.36,0.0,50.33
564341,1032,1,84.53,58.13,0.1,84.53
564341,1024,1,32.95,18.12,0.1,32.95
564342,1016,2,60.02,57.59,0.3,120.04
564343,1004,1,152.98,95.52,0.0,152.98
564344,1033,1,104.48,58.92,0.0,104.48
564344,1003,1,49.6,33.41,0.0,49.6
564345,1011,2,89.18,48.08,0.05,178.36
564345,1017,1,45.95,23.72,0.0,45.95
564345,1001,1,147.21,82.77,0.05,147.21
564345,1001,1,139.46,82.77,0.1,139.46
564346,1027,1,61.35,40.42,0.1,61.35
564346,1031,1,93.16,59.46,0.15,93.16
564347,1027,1,61.35,40.42,0.1,61.35
564348,1014,2,59.34,25.6,0.0,118.68
564349,1017,1,45.95,23.72,0.0,45.95
564349,1033,1,104.48,58.92,0.0,104.48
564349,1020,1,69.25,41.15,0.0,69.25
564349,1008,1,53.9,28.69,0.1,53.9
564350,1011,1,93.87,48.08,0.0,93.87
564350,1027,1,54.54,40.42,0.2,54.54
564351,1030,1,26.32,13.16,0.1,26.32
564351,1030,1,29.25,13.16,0.0,29.25
564352,1023,1,68.16,45.15,0.05,68.16
564353,1014,1,56.37,25.6,0.05,56.37
564354,1020,1,58.86,41.15,0.15,58.86
564355,1033,1,104.48,58.92,0.0,104.48
564356,1002,1,126.06,101.07,0.25,126.06
564356,1031,1,98.64,59.46,0.1,98.64
564357,1013,3,88.95,41.86,0.0,266.85
564357,1013,1,80.06,41.86,0.1,80.06
564357,1018,1,87.42,54.7,0.25,87.42
564358,1033,1,88.81,58.92,0.15,88.81
564358,1014,2,59.34,25.6,0.0,118.68
564359,1025,1,59.92,27.34,0.0,59.92
564360,1011,1,70.4,48.08,0.25,70.4
564361,1007,1,69.31,51.69,0.15,69.31
564362,1031,1,109.6,59.46,0.0,109.6
564362,1005,1,46.63,29.47,0.15,46.63
564363,1026,1,21.79,9.19,0.0,21.79
564364,1013,1,88.95,41.86,0.0,88.95
564364,1012,2,116.84,76.2,0.0,233.68
564365,1002,1,142.87,101.07,0.15,142.87
564366,1006,1,92.47,61.12,0.0,92.47
564366,1014,1,59.34,25.6,0.0,59.34
564366,1033,1,88.81,58.92,0.15,88.81
564367,1011,1,93.87,48.08,0.0,93.87
564368,1021,1,99.22,70.17,0.1,99.22
564368,1005,1,52.12,29.47,0.05,52.12
564369,1027,1,64.76,40.42,0.05,64.76
564370,1012,1,99.31,76.2,0.15,99.31
564370,1018,1,99.08,54.7,0.15,99.08
564371,1010,1,86.17,59.23,0.15,86.17
564372,1029,1,73.87,44.16,0.05,73.87
564373,1002,1,151.27,101.07,0.1,151.27
564374,1026,1,17.43,9.19,0.2,17.43
564374,1013,1,80.06,41.86,0.1,80.06
564374,1011,1,89.18,48.08,0.05,89.18
564375,1024,1,36.61,18.12,0.0,36.61
564376,1026,1,20.7,9.19,0.05,20.7
564376,1005,1,54.86,29.47,0.0,54.86
564376,1002,1,168.08,101.07,0.0,168.08
564377,1013,1,88.95,41.86,0.0,88.95
564378,1001,1,147.21,82.77,0.05,147.21
564378,1006,1,83.22,61.12,0.1,83.22
564378,1004,1,137.68,95.52,0.1,137.68
564379,1021,1,110.24,70.17,0.0,110.24
564380,1032,1,93.92,58.13,0.0,93.92
564380,1032,1,84.53,58.13,0.1,84.53
564381,1019,2,45.3,27.36,0.1,90.6
564381,1016,1,85.75,57.59,0.0,85.75
564381,1029,1,73.87,44.16,0.05,73.87
564381,1033,1,104.48,58.92,0.0,104.48
564382,1031,1,104.12,59.46,0.05,104.12
564383,1015,1,28.18,17.72,0.05,28.18
564383,1027,1,57.94,40.42,0.15,57.94
564384,1031,1,93.16,59.46,0.15,93.16
564385,1019,1,45.3,27.36,0.1,45.3
564385,1029,1,77.76,44.16,0.0,77.76
564385,1001,1,123.97,82.77,0.2,123.97
564386,1028,1,115.19,71.76,0.0,115.19
564386,1005,1,41.14,29.47,0.25,41.14
564387,1023,1,71.75,45.15,0.0,71.75
564388,1030,1,24.86,13.16,0.15,24.86
564388,1006,2,73.98,61.12,0.2,147.96
564389,1023,1,50.22,45.15,0.3,50.22
564389,1005,1,46.63,29.47,0.15,46.63
564390,1006,1,92.47,61.12,0.0,92.47
564391,1026,1,21.79,9.19,0.0,21.79
564391,1019,2,45.3,27.36,0.1,90.6
564392,1015,1,29.66,17.72,0.0,29.66
564393,1017,1,45.95,23.72,0.0,45.95
564393,1031,1,109.6,59.46,0.0,109.6
564394,1008,1,59.89,28.69,0.0,59.89
564394,1006,1,92.47,61.12,0.0,92.47
564395,1020,1,69.25,41.15,0.0,69.25
564395,1016,1,85.75,57.59,0.0,85.75
564396,1017,2,36.76,23.72,0.2,73.52
564397,1022,1,129.24,80.97,0.2,129.24
564397,1022,1,161.55,80.97,0.0,161.55
564397,1007,1,69.31,51.69,0.15,69.31
564398,1023,2,60.99,45.15,0.15,121.98
564399,1030,1,23.4,13.16,0.2,23.4
564400,1030,1,29.25,13.16,0.0,29.25
564401,1028,1,97.91,71.76,0.15,97.91
564401,1030,1,27.79,13.16,0.05,27.79
564401,1003,1,44.64,33.41,0.1,44.64
564402,1005,1,46.63,29.47,0.15,46.63
564403,1005,1,52.12,29.47,0.05,52.12
564403,1021,1,110.24,70.17,0.0,110.24
564403,1011,2,70.4,48.08,0.25,140.8
564404,1009,2,57.52,31.39,0.2,115.04
564405,1012,1,93.47,76.2,0.2,93.47
564406,1025,1,59.92,27.34,0.0,59.92
564406,1028,1,115.19,71.76,0.0,115.19
564407,1032,1,84.53,58.13,0.1,84.53
564407,1024,1,36.61,18.12,0.0,36.61
564408,1033,1,104.48,58.92,0.0,104.48
564408,1025,1,53.93,27.34,0.1,53.93
564409,1009,1,64.71,31.39,0.1,64.71
564410,1026,2,20.7,9.19,0.05,41.4
564411,1002,1,159.68,101.07,0.05,159.68
564412,1032,1,84.53,58.13,0.1,84.53
564412,1029,1,77.76,44.16,0.0,77.76
564413,1030,1,24.86,13.16,0.15,24.86
564413,1014,2,56.37,25.6,0.05,112.74
564414,1019,1,45.3,27.36,0.1,45.3
564415,1019,1,42.78,27.36,0.15,42.78
564415,1029,1,66.1,44.16,0.15,66.1
564416,1006,1,87.85,61.12,0.05,87.85
564417,1024,1,29.29,18.12,0.2,29.29
564418,1033,1,104.48,58.92,0.0,104.48
564418,1026,1,18.52,9.19,0.15,18.52
564419,1028,1,109.43,71.76,0.05,109.43
564420,1025,2,47.94,27.34,0.2,95.88
564420,1015,2,29.66,17.72,0.0,59.32
564421,1026,1,21.79,9.19,0.0,21.79
564422,1030,1,29.25,13.16,0.0,29.25
564423,1033,1,104.48,58.92,0.0,104.48
564424,1002,1,168.08,101.07,0.0,168.08
564425,1009,2,71.9,31.39,0.0,143.8
564426,1010,1,81.1,59.23,0.2,81.1
564427,1011,1,93.87,48.08,0.0,93.87
564427,1016,1,77.18,57.59,0.1,77.18
564427,1006,1,92.47,61.12,0.0,92.47
564428,1016,1,81.46,57.59,0.05,81.46
564429,1026,3,20.7,9.19,0.05,62.1
564429,1010,1,86.17,59.23,0.15,86.17
564430,1019,1,50.33,27.36,0.0,50.33
564430,1011,1,93.87,48.08,0.0,93.87
564430,1025,1,53.93,27.34,0.1,53.93
564431,1004,1,137.68,95.52,0.1,137.68
564431,1009,1,71.9,31.39,0.0,71.9
564432,1001,1,147.21,82.77,0.05,147.21
564432,1018,2,93.25,54.7,0.2,186.5
564432,1013,1,62.26,41.86,0.3,62.26
564433,1027,2,68.17,40.42,0.0,136.34
564434,1031,1,109.6,59.46,0.0,109.6
564435,1007,1,81.54,51.69,0.0,81.54
564436,1006,1,92.47,61.12,0.0,92.47
564437,1011,1,79.79,48.08,0.15,79.79
564438,1031,1,109.6,59.46,0.0,109.6
564438,1009,1,71.9,31.39,0.0,71.9
564438,1006,1,92.47,61.12,0.0,92.47
564438,1016,2,85.75,57.59,0.0,171.5
564439,1008,2,50.91,28.69,0.15,101.82
564440,1022,1,145.4,80.97,0.1,145.4
564440,1011,1,75.1,48.08,0.2,75.1
564441,1003,1,49.6,33.41,0.0,49.6
564442,1015,1,29.66,17.72,0.0,29.66
564442,1011,1,89.18,48.08,0.05,89.18
564442,1006,2,92.47,61.12,0.0,184.94
564443,1002,1,151.27,101.07,0.1,151.27
564444,1006,1,92.47,61.12,0.0,92.47
564444,1017,1,45.95,23.72,0.0,45.95
564445,1013,1,84.5,41.86,0.05,84.5
564446,1007,1,77.46,51.69,0.05,77.46
564447,1025,1,56.92,27.34,0.05,56.92
564448,1032,1,93.92,58.13,0.0,93.92
564449,1031,1,104.12,59.46,0.05,104.12
564449,1007,1,69.31,51.69,0.15,69.31
564450,1024,1,31.12,18.12,0.15,31.12
564451,1007,1,81.54,51.69,0.0,81.54
564452,1018,1,116.56,54.7,0.0,116.56
564452,1009,1,71.9,31.39,0.0,71.9
564452,1009,1,68.31,31.39,0.05,68.31
564453,1018,3,116.56,54.7,0.0,349.68
564454,1019,1,45.3,27.36,0.1,45.3
564454,1020,1,55.4,41.15,0.2,55.4
564455,1011,1,84.48,48.08,0.1,84.48
564455,1011,1,93.87,48.08,0.0,93.87
564455,1025,1,47.94,27.34,0.2,47.94
564456,1002,1,126.06,101.07,0.25,126.06
564457,1014,1,53.41,25.6,0.1,53.41
564458,1006,1,78.6,61.12,0.15,78.6
564458,1025,1,50.93,27.34,0.15,50.93
564459,1008,1,53.9,28.69,0.1,53.9
564459,1029,1,77.76,44.16,0.0,77.76
564460,1033,1,104.48,58.92,0.0,104.48
564460,1008,1,59.89,28.69,0.0,59.89
564461,1022,1,161.55,80.97,0.0,161.55
564462,1032,1,89.22,58.13,0.05,89.22
564463,1013,1,88.95,41.86,0.0,88.95
564464,1010,2,91.24,59.23,0.1,182.48
564465,1031,1,93.16,59.46,0.15,93.16
564466,1030,2,29.25,13.16,0.0,58.5
564466,1009,1,71.9,31.39,0.0,71.9
564467,1004,1,130.03,95.52,0.15,130.03
564468,1015,2,29.66,17.72,0.0,59.32
564469,1009,1,71.9,31.39,0.0,71.9
564469,1031,1,104.12,59.46,0.05,104.12
564470,1011,1,89.18,48.08,0.05,89.18
564471,1006,1,87.85,61.12,0.05,87.85
564471,1012,3,116.84,76.2,0.0,350.52
564472,1011,1,79.79,48.08,0.15,79.79
