customer_id,signup_date,age,region,acquisition_channel,loyalty_tier
15189,2025-07-19,35.0,East of England,Organic Search,Silver
15190,2025-01-24,35.0,east of england,Direct,Gold
15191,2025-05-16,34.0,West Midlands,Affiliate,Standard
15192,2024-10-22,36.0,Yorkshire,Paid Search,Standard
15193,2024-04-02,42.0,Scotland,Social,Standard
15194,2025-11-20,47.0,London,Social,Standard
15195,2025-07-23,26.0,South East,Direct,Gold
15196,2024-02-05,32.0,London,Social,SILVER
15197,2024-07-16,29.0,London,Paid Search,Standard
15198,2024-10-23,28.0,London,Social,GOLD
15199,2024-02-28,18.0,North West,Direct,Standard
15200,2025-09-05,34.0,London,Organic Search,Standard
15201,2024-05-03,39.0,Yorkshire,Email,Standard
15202,2024-05-27,32.0,North West,Organic Search,Standard
15203,2024-08-14,34.0,South West,Paid Search,Standard
15204,2025-10-30,,South West,Email,Gold
15205,2024-06-10,50.0,West Midlands,Email,Silver
15206,2024-10-31,29.0,London,Affiliate,Standard
15207,2025-05-02,21.0,South East,Social,Standard
15208,2024-04-21,33.0,London,Affiliate,Silver
15209,2024-03-04,55.0,London,Social,STANDARD
15210,2024-03-07,21.0,East of England,Organic Search,Gold
15211,2024-05-11,41.0,South East,Paid Search,Standard
15212,2024-08-21,47.0,South East,Organic Search,Standard
15213,2025-11-03,18.0,North West,Social,Standard
15214,2025-10-19,39.0,West Midlands,Social,Silver
15215,2025-02-10,41.0,South East,Paid Search,Standard
15216,2025-11-02,31.0,London,Social,Standard
15217,2024-01-21,27.0,London,Social,Standard
15218,2025-02-06,28.0,South West,Paid Search,Standard
15219,2024-11-13,30.0,South West,Organic Search,Standard
15220,2024-03-25,31.0,Yorkshire,Direct,Standard
15221,2025-01-30,29.0,London,Affiliate,Silver
15222,2024-11-22,30.0,Yorkshire,Organic Search,Silver
15223,2025-06-29,47.0,London,Social,Standard
15224,2024-10-25,21.0,South East,Paid Search,Standard
15225,2024-11-02,18.0,Yorkshire,Direct,Standard
15226,2024-06-14,47.0,Yorkshire,Email,STANDARD
15227,2024-12-03,32.0,East of England,Email,Silver
15228,2024-02-24,30.0,London,Organic Search,Standard
15229,2025-02-08,33.0,West Midlands,Organic Search,Silver
15230,2024-09-29,36.0,North West,Direct,Standard
15231,2024-07-14,28.0,South East,Paid Search,Standard
15232,2024-09-22,40.0,London,Organic Search,Silver
15233,2025-09-29,23.0,East of England,Social,Standard
15234,2025-05-18,31.0,North West,Social,Standard
15235,2025-09-01,18.0,East of England,Paid Search,Standard
15236,2024-10-08,47.0,London,Paid Search,Standard
15237,2024-10-08,32.0,Yorkshire,Paid Search,Standard
15238,2024-01-10,41.0,North East,Paid Search,Standard
15239,2025-05-02,39.0,West Midlands,Direct,Silver
15240,2024-01-15,40.0,London,Social,Gold
15241,2025-11-26,34.0,London,Affiliate,Gold
15242,2025-05-06,38.0,West Midlands,Organic Search,Standard
15243,2024-11-28,23.0,North West,Affiliate,Standard
15244,2025-04-17,21.0,South West,Social,Standard
15245,2025-12-11,33.0,South East,Paid Search,SILVER
15246,2024-04-24,27.0,North East,Social,Gold
15247,2025-06-17,50.0,South East,Paid Search,Standard
15248,2025-09-11,38.0,Wales,Affiliate,Standard
15249,2025-02-23,26.0,East of England,Affiliate,Standard
15250,2025-04-18,31.0,West Midlands,Organic Search,Standard
15251,2024-12-27,35.0,London,Paid Search,Silver
15252,2024-04-20,33.0,South East,Organic Search,Gold
15253,2025-12-02,37.0,Scotland,Organic Search,Standard
15254,2024-07-24,35.0,North West,Paid Search,Standard
15255,2024-10-02,19.0,South West,Social,Silver
15256,2025-11-27,18.0,East of England,Email,Standard
15257,2024-02-10,30.0,London,Direct,Standard
15258,2024-10-18,40.0,North West,Paid Search,Standard
15259,2025-02-01,30.0,London,Organic Search,Standard
15260,2024-06-18,48.0,South East,Email,Standard
15261,2025-04-24,33.0,South West,Organic Search,Standard
15262,2025-01-09,49.0,West Midlands,Social,Gold
15263,2024-07-06,47.0,South West,Social,Standard
15264,2024-05-26,46.0,Scotland,Paid Search,Silver
15265,2024-07-23,21.0,Yorkshire,Paid Search,Standard
15266,2025-07-20,34.0,Scotland,Paid Search,Gold
15267,2025-01-07,47.0,East of England,Organic Search,Standard
15268,2025-07-21,37.0,South East,Email,Standard
15269,2025-05-28,40.0,Scotland,Paid Search,Silver
15270,2025-07-26,19.0,London,Email,Standard
15271,2025-09-03,55.0,Wales,Social,Standard
15272,2025-03-17,25.0,London,Organic Search,Standard
15273,2024-09-14,18.0,Yorkshire,Paid Search,Standard
15274,2025-05-11,30.0,North West,Direct,STANDARD
15275,2025-11-06,18.0,West Midlands,Paid Search,Standard
15276,2024-08-17,22.0,North West,Organic Search,Standard
15277,2024-12-14,62.0,London,Email,Standard
15278,2025-09-20,30.0,South East,Paid Search,Standard
15279,2025-03-03,18.0,South East,Social,Standard
15280,2024-04-13,34.0,Scotland,Organic Search,Standard
15281,2024-09-07,24.0,South West,Organic Search,Standard
15282,2024-06-30,44.0,London,Social,Silver
15283,2024-12-07,24.0,South East,Paid Search,Standard
15284,2025-12-10,37.0,Yorkshire,Paid Search,Standard
15285,2025-08-23,21.0,North East,Direct,Standard
15286,2025-11-17,63.0,Wales,Paid Search,Standard
15287,2025-06-14,40.0,London,Social,Standard
15288,2024-12-28,32.0,North West,Affiliate,Standard
15289,2025-04-16,31.0,South West,Social,Standard
15290,2024-12-22,28.0,North West,Email,Standard
15291,2024-01-30,26.0,Yorkshire,Social,Silver
15292,2024-03-24,25.0,South East,Paid Search,Silver
15293,2025-01-31,52.0,east of england,Direct,Standard
15294,2025-04-16,28.0,South East,Paid Search,Gold
15295,2024-06-30,18.0,South West,Social,Standard
15296,2024-01-23,21.0,South East,Email,Standard
15297,2024-02-19,44.0,South East,Social,Standard
15298,2024-08-12,31.0,South East,Social,Standard
15299,2025-09-07,33.0,South East,Email,Gold
15300,2024-10-26,47.0,East of England,Email,Standard
15301,2025-11-26,25.0,West Midlands,Social,Standard
15302,2025-10-01,41.0,Wales,Social,Standard
15303,2025-09-05,27.0,South East,Organic Search,Standard
15304,2025-11-23,40.0,West Midlands,Email,Standard
15305,2024-06-22,30.0,Scotland,Direct,Standard
15306,2025-11-27,31.0,,Paid Search,Standard
15307,2025-10-22,43.0,North West,Organic Search,Gold
15308,2025-07-25,42.0,Scotland,Direct,Standard
15309,2024-05-17,32.0,North West,Paid Search,Standard
15310,2024-07-26,29.0,London,Email,Standard
15311,2025-04-11,52.0,London,Social,Silver
15312,2024-02-02,40.0,South East,Social,Standard
15313,2025-08-10,30.0,North West,Paid Search,Standard
15314,2024-10-31,27.0,West Midlands,Affiliate,Standard
15315,2024-01-16,45.0,London,Social,Standard
15316,2024-07-31,35.0,South West,Social,Standard
15317,2024-10-09,32.0,South West,Social,Silver
15318,2025-04-13,35.0,North West,Direct,Standard
15319,2025-03-06,38.0,South East,Affiliate,Standard
15320,2024-09-22,33.0,London,Organic Search,Standard
15321,2025-03-18,47.0,West Midlands,Paid Search,Standard
15322,2025-09-28,48.0,London,Organic Search,Standard
15323,2024-09-07,40.0,West Midlands,Direct,Standard
15324,2024-09-24,49.0,South West,Paid Search,Standard
15325,2024-03-13,34.0,East of England,Affiliate,Standard
15326,2024-09-27,42.0,Yorkshire,Social,SILVER
15327,2024-07-22,45.0,London,Affiliate,Silver
15328,2025-06-26,45.0,London,Email,Standard
15329,2024-03-21,44.0,North East,Paid Search,Standard
15330,2025-02-25,41.0,North West,Social,Silver
15331,2025-07-06,56.0,South East,Organic Search,Silver
15332,2024-07-01,28.0,North West,Organic Search,Standard
15333,2024-02-18,32.0,South West,Organic Search,Standard
15334,2025-04-28,32.0,West Midlands,Direct,Standard
15335,2025-02-24,30.0,North West,Paid Search,Standard
15336,2025-02-06,18.0,London,Organic Search,Standard
15337,2025-09-20,49.0,West Midlands,Paid Search,Standard
15338,2024-03-15,23.0,South East,Paid Search,Standard
15339,2024-05-21,36.0,East of England,Organic Search,Silver
15340,2024-11-30,18.0,South East,Email,Standard
15341,2025-02-05,41.0,Wales,Email,Silver
15342,2025-10-18,25.0,West Midlands,Social,Standard
15343,2025-03-18,22.0,Yorkshire,Direct,Gold
15344,2024-05-31,36.0,South East,Organic Search,Standard
15345,2025-09-01,26.0,South East,Social,Standard
15346,2024-10-23,28.0,North West,Social,Standard
15347,2025-09-12,36.0,London,Email,Silver
15348,2024-07-16,43.0,Scotland,Paid Search,Standard
15349,2025-07-19,25.0,West Midlands,Paid Search,Silver
15350,2025-01-18,23.0,North East,Paid Search,STANDARD
15351,2025-02-01,34.0,London,Paid Search,Silver
15352,2025-11-28,40.0,south west,Email,Standard
15353,2024-04-20,50.0,South East,Paid Search,Standard
15354,2024-08-09,22.0,Scotland,Direct,Gold
15355,2024-05-10,31.0,London,Direct,Standard
15356,2025-08-18,47.0,North West,Paid Search,Standard
15357,2025-08-31,56.0,West Midlands,Direct,Standard
15358,2025-08-22,23.0,Yorkshire,Social,Silver
15359,2024-06-19,26.0,Scotland,Organic Search,Standard
15360,2024-07-04,38.0,Yorkshire,Direct,Silver
15361,2024-10-14,28.0,South East,Paid Search,Gold
15362,2025-07-06,26.0,Yorkshire,Organic Search,Standard
15363,2025-06-21,37.0,East of England,Organic Search,Gold
15364,2025-12-07,51.0,West Midlands,Email,Standard
15365,2025-07-14,20.0,South East,Organic Search,Standard
15366,2025-11-13,50.0,Yorkshire,Email,Silver
15367,2024-07-09,28.0,South West,Affiliate,Standard
15368,2025-03-09,38.0,Yorkshire,Direct,Silver
15369,2025-01-16,51.0,South West,Direct,Standard
15370,2024-04-18,38.0,West Midlands,Organic Search,Standard
15371,2025-11-08,31.0,London,Social,Silver
15372,2024-03-26,42.0,London,Direct,Standard
15373,2025-09-03,32.0,Scotland,Paid Search,Standard
15374,2024-07-09,40.0,North West,Direct,Standard
15375,2024-06-07,32.0,London,Email,Silver
15376,2025-03-05,43.0,West Midlands,Direct,Standard
15377,2024-11-30,19.0,North West,Paid Search,Standard
15378,2024-10-03,23.0,West Midlands,Organic Search,Standard
15379,2025-10-07,19.0,South West,Direct,Silver
15380,2025-05-14,33.0,Yorkshire,Paid Search,Standard
15381,2025-03-11,18.0,London,Direct,Standard
15382,2025-07-17,26.0,West Midlands,Organic Search,Standard
15383,2025-07-28,22.0,South West,Paid Search,Standard
15384,2024-05-09,50.0,West Midlands,Email,Standard
15385,2024-11-11,23.0,South East,Direct,Standard
15386,2025-10-09,20.0,London,Social,Standard
15387,2025-08-05,37.0,Scotland,Social,Silver
15388,2024-02-13,53.0,Yorkshire,Paid Search,Standard
15389,2024-06-25,33.0,North East,Organic Search,Silver
15390,2024-07-08,34.0,North West,Email,Standard
15391,2025-01-02,48.0,London,Email,Standard
15392,2025-08-05,44.0,West Midlands,Direct,Standard
15393,2024-12-11,39.0,South East,Organic Search,Silver
15394,2024-05-11,28.0,South East,Organic Search,Silver
15395,2025-02-02,39.0,South East,Email,Standard
15396,2024-06-06,19.0,London,Social,Gold
15397,2025-04-29,27.0,London,Email,Standard
15398,2025-11-28,50.0,London,Organic Search,STANDARD
15399,2025-03-28,48.0,North West,Affiliate,Silver
15400,2025-10-14,39.0,Wales,Paid Search,Standard
15401,2025-01-24,18.0,South East,Email,Silver
15402,2025-08-04,21.0,London,Organic Search,Silver
15403,2025-11-03,27.0,London,Organic Search,Standard
15404,2024-05-04,32.0,North West,Paid Search,STANDARD
15405,2025-04-20,20.0,South East,Paid Search,Standard
15406,2024-07-01,31.0,West Midlands,Paid Search,Silver
15407,2024-03-01,53.0,London,Organic Search,Gold
15408,2024-06-17,38.0,North West,Social,Standard
15409,2024-04-11,36.0,West Midlands,Social,Standard
15410,2024-05-15,23.0,London,Paid Search,Silver
15411,2024-01-05,18.0,Wales,Paid Search,Standard
15412,2025-11-24,20.0,East of England,Social,Standard
15413,2024-11-10,18.0,London,Organic Search,Standard
15414,2024-04-28,35.0,East of England,Organic Search,Standard
15415,2024-09-02,38.0,South West,Paid Search,Standard
15416,2025-06-17,23.0,Wales,Organic Search,Standard
15417,2025-03-27,36.0,South East,Email,Standard
15418,2024-02-06,50.0,North East,Social,Gold
15419,2024-04-15,56.0,North West,Organic Search,Standard
15420,2025-01-23,42.0,West Midlands,Paid Search,Standard
15421,2025-11-24,32.0,London,Organic Search,Standard
15422,2024-02-20,42.0,London,Direct,Silver
15423,2025-09-08,49.0,Yorkshire,Paid Search,Silver
15424,2024-02-14,18.0,East of England,Paid Search,Standard
15425,2024-12-20,50.0,Scotland,Affiliate,Standard
15426,2024-06-13,28.0,East of England,Organic Search,Silver
15427,2024-10-29,28.0,West Midlands,Organic Search,Standard
15428,2025-10-23,30.0,Scotland,Affiliate,Standard
15429,2024-06-03,38.0,North West,Social,Standard
15430,2025-04-01,22.0,South East,Paid Search,Standard
15431,2024-08-26,31.0,Yorkshire,Organic Search,Standard
15432,2025-04-10,40.0,South East,Affiliate,Standard
15433,2024-02-09,36.0,East of England,Organic Search,Silver
15434,2024-07-31,38.0,London,Social,Standard
15435,2025-11-15,30.0,Scotland,Organic Search,Standard
15436,2025-06-01,,Wales,Paid Search,Standard
15437,2025-10-31,46.0,North East,Organic Search,Silver
15438,2025-05-02,45.0,South West,Organic Search,Standard
15439,2024-05-12,39.0,North West,Social,Standard
15440,2024-11-26,44.0,South East,Social,Silver
15441,2025-09-19,44.0,South East,Organic Search,Standard
15442,2025-05-03,63.0,Yorkshire,Organic Search,Silver
15443,2025-01-06,47.0,London,Affiliate,Standard
15444,2025-09-12,33.0,London,Paid Search,Gold
15445,2024-03-22,24.0,West Midlands,Social,Gold
15446,2025-11-17,31.0,North West,Paid Search,Standard
15447,2024-03-31,30.0,South East,Social,Standard
15448,2025-12-13,40.0,West Midlands,Paid Search,Standard
15449,2025-07-29,26.0,North East,Paid Search,Standard
15450,2024-12-15,47.0,London,Social,Silver
15451,2024-12-06,19.0,Yorkshire,Organic Search,Standard
15452,2024-01-24,18.0,East of England,Organic Search,Standard
15453,2024-08-14,33.0,South West,Paid Search,Standard
15454,2024-06-12,25.0,London,Paid Search,Silver
15455,2025-05-20,20.0,South East,Affiliate,Standard
15456,2024-05-20,27.0,Yorkshire,Organic Search,Standard
15457,2025-07-30,26.0,East of England,Organic Search,Standard
15458,2024-08-02,34.0,London,Organic Search,Standard
15459,2025-08-30,27.0,London,Affiliate,Standard
15460,2024-09-14,28.0,Yorkshire,Direct,Standard
15461,2025-06-22,34.0,South West,Direct,Standard
15462,2025-04-23,45.0,London,Direct,Silver
15463,2025-12-08,50.0,Scotland,Direct,Standard
15464,2025-01-10,36.0,South East,Direct,Standard
15465,2024-09-09,36.0,Yorkshire,Paid Search,Standard
15466,2025-04-09,32.0,London,Email,Gold
15467,2024-01-22,39.0,South East,Organic Search,Standard
15468,2025-11-25,38.0,South East,Direct,Standard
15469,2025-04-29,49.0,Yorkshire,Organic Search,Standard
15470,2024-02-05,18.0,North West,Email,Silver
15471,2024-05-03,31.0,South East,Paid Search,Standard
15472,2024-01-11,38.0,North West,Social,Standard
15473,2025-04-21,34.0,Yorkshire,Affiliate,Standard
15474,2025-04-20,24.0,East of England,Social,Silver
15475,2024-04-26,20.0,East of England,Direct,Gold
15476,2025-01-25,43.0,East of England,Paid Search,Standard
15477,2024-12-16,26.0,London,Social,Standard
15478,2024-12-11,18.0,Yorkshire,Affiliate,Standard
15479,2025-03-17,43.0,North West,Social,Standard
15480,2025-09-02,39.0,Yorkshire,Social,Silver
15481,2025-10-15,33.0,Yorkshire,Paid Search,Gold
15482,2024-04-23,24.0,North West,Affiliate,Standard
15483,2025-11-05,33.0,North West,Paid Search,Silver
15484,2025-02-14,47.0,Wales,Paid Search,Silver
15485,2024-05-09,18.0,West Midlands,Organic Search,Silver
15486,2025-10-28,18.0,Yorkshire,Paid Search,Standard
15487,2024-09-21,27.0,Yorkshire,Paid Search,Silver
15488,2024-11-14,34.0,South East,Direct,Standard
15489,2025-11-22,29.0,East of England,Social,Silver
15490,2025-02-18,41.0,North West,Direct,Standard
15491,2024-04-12,46.0,London,Email,Silver
15492,2024-02-20,37.0,East of England,Affiliate,Standard
15493,2025-08-09,40.0,London,Organic Search,Standard
15494,2024-09-06,37.0,South East,Email,Standard
15495,2024-03-12,34.0,South West,Organic Search,Standard
15496,2024-01-30,20.0,South East,Organic Search,Standard
15497,2025-11-07,23.0,North West,Organic Search,Silver
15498,2025-02-13,19.0,West Midlands,Email,Standard
15499,2025-01-09,32.0,South East,Email,Standard
15500,2025-02-26,37.0,London,Paid Search,Standard
15501,2024-10-26,18.0,South East,Direct,Silver
15502,2025-11-10,35.0,East of England,Direct,Standard
15503,2025-03-06,24.0,North West,Affiliate,Silver
15504,2025-04-01,22.0,West Midlands,Email,Silver
15505,2025-09-30,27.0,London,Social,Standard
15506,2024-01-03,22.0,South West,Paid Search,Standard
15507,2024-08-16,41.0,Scotland,Social,Silver
15508,2025-08-18,32.0,North East,Organic Search,Silver
15509,2024-03-09,43.0,North West,Direct,Gold
15510,2024-08-23,29.0,South East,Social,Gold
15511,2024-04-26,30.0,London,Paid Search,Standard
15512,2025-05-25,55.0,South West,Organic Search,Standard
15513,2025-08-26,18.0,South East,Paid Search,Silver
15514,2024-07-07,48.0,West Midlands,Organic Search,Standard
15515,2025-05-06,52.0,London,Affiliate,Standard
15516,2025-06-27,42.0,Wales,Email,Standard
15517,2025-10-09,30.0,North West,Email,Standard
15518,2025-10-25,50.0,Scotland,Email,Standard
15519,2024-11-21,30.0,Yorkshire,Direct,Silver
15520,2024-02-26,26.0,South West,Organic Search,Standard
15521,2025-06-16,30.0,West Midlands,Social,Standard
15522,2025-01-24,28.0,Yorkshire,Social,Standard
15523,2024-11-24,24.0,London,Direct,Standard
15524,2025-01-21,46.0,London,Paid Search,Standard
15525,2025-04-05,25.0,South East,Paid Search,Standard
15526,2024-07-23,34.0,South West,Organic Search,Silver
15527,2024-08-22,18.0,West Midlands,Direct,Standard
15528,2024-09-01,34.0,South East,Paid Search,Standard
15529,2024-12-18,21.0,South West,Organic Search,Silver
15530,2025-04-28,21.0,West Midlands,Direct,Silver
15531,2024-01-31,33.0,Yorkshire,Direct,Silver
15532,2024-07-28,46.0,London,Social,Standard
15533,2025-06-04,39.0,Yorkshire,Paid Search,Standard
15534,2024-01-22,40.0,Wales,Social,Standard
15535,2025-07-22,33.0,South West,Organic Search,Standard
15536,2025-07-03,30.0,East of England,Organic Search,Standard
15537,2024-08-16,43.0,London,Social,Standard
15538,2025-03-23,28.0,North West,Affiliate,Silver
15539,2024-12-16,43.0,North East,Organic Search,STANDARD
15540,2024-06-28,48.0,London,Email,Silver
15541,2024-04-16,25.0,Yorkshire,Paid Search,Standard
15542,2025-11-18,26.0,London,Organic Search,Standard
15543,2025-09-06,28.0,Yorkshire,Paid Search,Gold
15544,2025-10-04,18.0,East of England,Organic Search,Standard
15545,2024-04-10,29.0,South East,Organic Search,Standard
15546,2025-11-20,48.0,Wales,Paid Search,Standard
15547,2025-03-23,22.0,West Midlands,Organic Search,Silver
15548,2025-01-01,49.0,london,Paid Search,Standard
15549,2024-09-01,29.0,North West,Organic Search,Silver
15550,2024-06-17,57.0,London,Organic Search,Standard
15551,2024-08-20,27.0,Wales,Affiliate,Gold
15552,2024-05-04,32.0,London,Affiliate,Standard
15553,2025-07-18,24.0,South West,Paid Search,Standard
15554,2025-11-09,26.0,East of England,Direct,Silver
15555,2025-11-22,49.0,East of England,Paid Search,Gold
15556,2025-09-28,39.0,East of England,Email,Standard
15557,2024-04-04,45.0,South West,Paid Search,Standard
15558,2025-06-13,20.0,North West,Paid Search,Standard
15559,2025-09-05,41.0,London,Paid Search,Gold
15560,2024-12-31,23.0,North West,Organic Search,Silver
15561,2025-02-02,19.0,London,Email,Silver
15562,2024-10-01,37.0,Yorkshire,Organic Search,Silver
15563,2025-08-11,37.0,North West,Direct,Standard
15564,2025-05-17,35.0,Yorkshire,Paid Search,Standard
15565,2025-03-25,42.0,South East,Social,Gold
15566,2024-01-07,44.0,Yorkshire,Paid Search,Standard
15567,2025-11-17,50.0,North West,Direct,Gold
15568,2025-01-09,21.0,Scotland,Organic Search,Standard
15569,2025-11-14,51.0,London,Paid Search,Standard
15570,2025-04-30,55.0,Yorkshire,Email,Standard
15571,2025-01-07,30.0,West Midlands,Paid Search,Standard
15572,2025-06-22,18.0,Scotland,Social,Standard
15573,2024-06-25,19.0,South West,Organic Search,Silver
15574,2024-11-18,29.0,South East,Direct,Standard
15575,2024-01-18,56.0,North East,Affiliate,Standard
15576,2025-06-16,34.0,South East,Organic Search,Standard
15577,2024-08-19,27.0,North West,Email,Standard
15578,2024-03-09,26.0,South East,Organic Search,Standard
15579,2025-07-23,19.0,Wales,Direct,Standard
15580,2024-06-15,44.0,East of England,Organic Search,Standard
15581,2024-06-09,33.0,South East,Paid Search,STANDARD
15582,2024-04-13,57.0,Yorkshire,Affiliate,Standard
15583,2025-03-07,41.0,London,Organic Search,Silver
15584,2024-08-30,43.0,London,Direct,Standard
15585,2025-02-11,31.0,Yorkshire,Email,Silver
15586,2024-09-03,22.0,South East,Social,Standard
15587,2025-06-22,24.0,London,Organic Search,Silver
15588,2024-09-24,19.0,East of England,Email,STANDARD
15589,2025-07-20,44.0,South East,Social,Standard
15590,2024-11-29,30.0,Scotland,Paid Search,Standard
15591,2024-01-11,44.0,Yorkshire,Paid Search,Standard
15592,2024-11-07,35.0,North East,Social,Standard
15593,2024-06-24,31.0,Yorkshire,Paid Search,Silver
15594,2024-12-16,21.0,North East,Email,Standard
15595,2024-03-30,37.0,South East,Paid Search,Standard
15596,2025-06-22,32.0,West Midlands,Direct,Standard
15597,2025-03-22,44.0,North East,Social,Standard
15598,2024-04-11,26.0,North West,Organic Search,Silver
15599,2025-11-30,41.0,Scotland,Direct,Standard
15600,2024-09-07,52.0,Yorkshire,Direct,Standard
15601,2024-05-30,37.0,London,Direct,Standard
15602,2024-01-01,43.0,East of England,Paid Search,Standard
15603,2024-06-25,40.0,South East,Paid Search,Standard
15604,2024-01-21,55.0,north east,Organic Search,Silver
15605,2024-12-11,38.0,Wales,Direct,Standard
15606,2025-03-09,42.0,East of England,Email,Silver
15607,2024-09-21,34.0,London,Paid Search,Standard
15608,2025-09-18,25.0,South East,Organic Search,Standard
15609,2025-11-21,21.0,London,Direct,Standard
15610,2024-08-06,48.0,East of England,Paid Search,Standard
15611,2025-03-31,23.0,Scotland,Social,Standard
15612,2024-10-14,42.0,South East,Organic Search,STANDARD
15613,2024-07-14,39.0,North West,Organic Search,Standard
15614,2024-05-30,44.0,Yorkshire,Paid Search,SILVER
15615,2025-01-07,28.0,yorkshire,Paid Search,Standard
15616,2024-04-12,25.0,London,Organic Search,Standard
15617,2025-04-25,38.0,London,Paid Search,STANDARD
15618,2025-09-24,31.0,London,Organic Search,Standard
15619,2024-09-20,20.0,South East,Direct,Standard
15620,2025-02-13,55.0,London,Social,Silver
15621,2025-11-28,25.0,East of England,Organic Search,Gold
15622,2025-05-18,23.0,North West,Organic Search,Standard
15623,2024-10-15,31.0,South East,Paid Search,Gold
15624,2025-09-22,48.0,West Midlands,Paid Search,Standard
15625,2024-01-31,18.0,East of England,Email,Standard
15626,2025-02-24,47.0,London,Affiliate,Standard
15627,2024-06-29,24.0,London,Social,Standard
15628,2024-05-08,37.0,South East,Paid Search,Standard
15629,2025-01-04,27.0,South West,Organic Search,Silver
15630,2025-05-25,56.0,West Midlands,Organic Search,Standard
15631,2025-06-11,35.0,South East,Organic Search,Standard
15632,2025-06-18,26.0,London,Paid Search,Standard
15633,2024-07-25,31.0,South East,Organic Search,Silver
15634,2024-10-22,35.0,London,Paid Search,Silver
15635,2024-03-21,36.0,North West,Organic Search,Silver
15636,2025-03-17,39.0,North West,Direct,Standard
15637,2025-07-28,34.0,West Midlands,Organic Search,Standard
15638,2024-12-12,19.0,West Midlands,Email,Standard
15639,2024-08-11,30.0,South East,Direct,Gold
15640,2024-08-26,41.0,London,Direct,Standard
15641,2025-04-09,27.0,West Midlands,Affiliate,Standard
15642,2025-04-25,41.0,North West,Email,Silver
15643,2024-12-06,34.0,Yorkshire,Organic Search,Standard
15644,2024-06-25,32.0,North West,Paid Search,Standard
15645,2024-10-20,47.0,West Midlands,Paid Search,Silver
15646,2024-08-22,18.0,Yorkshire,Social,Gold
15647,2024-03-11,27.0,North West,Paid Search,Silver
15648,2024-10-17,48.0,Wales,Organic Search,Standard
15649,2025-08-30,54.0,London,Organic Search,Standard
15650,2025-03-15,59.0,London,Paid Search,Gold
15651,2024-04-05,35.0,East of England,Direct,Standard
15652,2025-09-01,39.0,South West,Email,Standard
15653,2024-06-01,43.0,South East,Paid Search,Silver
15654,2025-03-15,48.0,North West,Direct,Standard
15655,2025-02-09,37.0,East of England,Email,Standard
15656,2025-06-03,44.0,East of England,Affiliate,Standard
15657,2025-07-01,39.0,London,Affiliate,Standard
15658,2024-07-28,40.0,South West,Email,Standard
15659,2025-07-10,24.0,West Midlands,Direct,Standard
15660,2025-02-24,30.0,South East,Paid Search,Gold
15661,2024-09-07,28.0,London,Affiliate,Standard
15662,2024-03-15,21.0,East of England,Organic Search,Standard
15663,2025-02-10,18.0,Wales,Direct,Silver
15664,2024-11-27,29.0,London,Email,Standard
15665,2024-12-02,31.0,South East,Paid Search,Gold
15666,2025-05-08,35.0,London,Social,Standard
15667,2025-05-21,40.0,South East,Organic Search,Standard
15668,2024-05-08,36.0,North West,Social,Standard
15669,2024-07-30,31.0,South East,Affiliate,Standard
15670,2025-10-06,24.0,South East,Paid Search,Standard
15671,2025-02-28,44.0,Wales,Email,Gold
15672,2024-10-25,33.0,South East,Email,Standard
15673,2025-11-26,29.0,East of England,Direct,Silver
15674,2025-04-24,32.0,Wales,Direct,Standard
15675,2025-08-30,26.0,East of England,Organic Search,Standard
15676,2024-12-01,28.0,London,Paid Search,Silver
15677,2024-04-26,28.0,London,Organic Search,Standard
15678,2025-06-07,31.0,North East,Paid Search,Standard
15679,2025-08-06,41.0,North East,Organic Search,Standard
15680,2025-02-21,38.0,South East,Social,Silver
15681,2024-11-05,51.0,West Midlands,Direct,Standard
15682,2024-03-28,47.0,London,Email,Standard
15683,2024-06-24,56.0,London,Social,Silver
15684,2025-10-23,40.0,Wales,Paid Search,Standard
15685,2024-04-30,40.0,South West,Paid Search,Silver
15686,2025-04-16,29.0,London,Organic Search,Standard
15687,2025-04-19,43.0,East of England,Organic Search,Standard
15688,2024-12-03,27.0,Yorkshire,Affiliate,Standard
15689,2025-12-13,18.0,Yorkshire,Direct,Standard
15690,2025-04-28,51.0,West Midlands,Affiliate,Silver
15691,2025-11-22,20.0,Yorkshire,Direct,Silver
15692,2024-07-05,39.0,North West,Organic Search,Standard
15693,2025-06-13,24.0,Scotland,Paid Search,Standard
15694,2025-07-03,46.0,West Midlands,Organic Search,Standard
15695,2025-10-18,48.0,West Midlands,Organic Search,Standard
15696,2024-10-21,40.0,North East,Organic Search,Standard
15697,2024-08-25,48.0,South East,Email,Silver
15698,2025-07-29,34.0,East of England,Social,Silver
15699,2025-05-29,59.0,Yorkshire,Direct,Standard
15700,2024-07-14,42.0,Scotland,Organic Search,Gold
15701,2024-08-05,24.0,South West,Email,Silver
15702,2025-07-19,35.0,East of England,Social,Standard
15703,2025-02-11,32.0,,Email,Standard
15704,2025-10-10,31.0,East of England,Social,Standard
15705,2025-03-26,18.0,South West,Organic Search,Standard
15706,2025-12-02,38.0,London,Paid Search,Standard
15707,2024-08-22,19.0,London,Organic Search,Standard
15708,2025-07-09,18.0,South East,Paid Search,Standard
15709,2024-05-15,30.0,South West,Organic Search,SILVER
15710,2025-05-18,26.0,North West,Email,Standard
15711,2024-10-25,25.0,London,Direct,Standard
15712,2025-01-06,18.0,London,Organic Search,Standard
