order_id,customer_id,order_datetime,status,payment_method,device
545597,14406,2025-10-04 02:48:00,Completed,Card,Mobile
545598,16174,2025-08-04 21:20:00,Completed,Card,Mobile
545599,12533,2025-11-16 23:53:00,Completed,Card,Tablet
545600,10717,2025-03-04 20:20:00,Completed,Card,Mobile
545601,18036,2025-01-20 07:33:00,Completed,Apple Pay,Mobile
545602,13113,2025-02-02 14:43:00,Completed,PayPal,Mobile
545603,16089,2025-05-03 00:40:00,Completed,PayPal,Tablet
545604,10031,2025-08-19 05:51:00,Completed,PayPal,Desktop
545605,18269,2025-11-04 22:11:00,Completed,Card,Desktop
545606,531,2025-11-27 03:40:00,Cancelled,PayPal,Mobile
545607,11194,2025-04-03 15:28:00,Completed,Google Pay,Desktop
545608,16081,2025-11-18 10:40:00,Completed,Google Pay,Mobile
545609,8921,2025-06-10 06:09:00,Completed,Google Pay,Desktop
545610,4245,2025-12-30 22:35:00,Completed,Apple Pay,Mobile
545611,8751,2025-04-22 00:01:00,Completed,Card,Tablet
545612,3616,2025-12-20 00:57:00,Completed,Card,Desktop
545613,16339,2025-08-11 09:34:00,Completed,PayPal,Desktop
545614,7740,2025-05-08 14:10:00,Completed,Card,Mobile
545615,1925,2025-01-12 09:30:00,Completed,Apple Pay,Mobile
545616,13961,2025-10-31 07:14:00,Completed,Card,Desktop
545617,19543,2025-09-06 13:04:00,Completed,Card,Tablet
545618,6627,2025-06-02 05:54:00,Completed,Card,Mobile
545619,13473,2025-10-21 19:00:00,Completed,Apple Pay,Mobile
545620,9671,2025-10-14 17:40:00,Cancelled,PayPal,Desktop
545621,7830,2025-01-06 15:53:00,Returned,Card,Mobile
545622,7523,2025-01-25 00:27:00,Completed,Apple Pay,Desktop
545623,133,2025-06-01 16:28:00,Completed,Google Pay,Mobile
545624,6434,2025-11-09 13:18:00,Completed,Card,Mobile
545625,5951,2025-07-07 02:46:00,Completed,Card,Mobile
545626,17868,2025-12-07 10:38:00,Completed,Card,Tablet
545627,19729,2025-01-15 05:01:00,Cancelled,PayPal,Mobile
545628,2491,2025-10-03 06:00:00,Completed,Apple Pay,Mobile
545629,640,2025-10-15 19:49:00,Completed,Card,Mobile
545630,2350,2025-11-20 06:48:00,Completed,Card,Desktop
545631,16056,2025-07-17 14:09:00,Completed,PayPal,Desktop
545632,13422,2025-11-15 21:04:00,Completed,Card,Mobile
545633,9617,2025-06-19 16:44:00,Completed,Apple Pay,Mobile
545634,6091,2025-10-04 23:09:00,Completed,Card,Mobile
545635,5318,2025-11-01 09:54:00,Completed,Card,Mobile
545636,3477,2025-01-24 11:47:00,Completed,Card,Desktop
545637,17995,2025-03-22 16:41:00,Completed,Card,Mobile
545638,11447,2025-09-18 01:46:00,Completed,Card,Desktop
545639,3462,2025-10-27 14:24:00,Completed,Card,Mobile
545640,16724,2025-04-03 06:31:00,Completed,Apple Pay,Desktop
545641,13175,2025-12-28 14:51:00,Completed,Card,Desktop
545642,8606,2025-07-08 15:54:00,Completed,PayPal,Mobile
545643,14232,2025-06-19 23:04:00,Completed,Card,Mobile
545644,10888,2025-12-18 03:36:00,Completed,Card,Mobile
545645,19321,2025-12-02 12:56:00,Completed,PayPal,Desktop
545646,5272,2025-05-30 10:16:00,Completed,Apple Pay,Mobile
545647,17045,2025-09-27 13:13:00,Completed,Apple Pay,Mobile
545648,11059,2025-09-13 17:34:00,Completed,Apple Pay,Mobile
545649,8886,2025-08-18 03:18:00,Completed,Apple Pay,Mobile
545650,2043,2025-05-14 22:09:00,Completed,PayPal,Desktop
545651,2056,2025-11-27 21:15:00,Completed,Card,Tablet
545652,3191,2025-08-12 21:18:00,Completed,Card,Desktop
545653,19196,2025-07-10 01:37:00,Completed,PayPal,Mobile
545654,10775,2025-08-22 16:13:00,Completed,Apple Pay,Mobile
545655,14024,2025-03-03 10:23:00,Completed,PayPal,Desktop
545656,13405,2025-08-27 13:06:00,Completed,PayPal,Desktop
545657,18795,2025-08-13 03:15:00,Completed,PayPal,Desktop
545658,18461,2025-04-12 08:09:00,Completed,Google Pay,Mobile
545659,18141,2025-08-04 12:28:00,Completed,PayPal,Desktop
545660,4197,2025-12-04 23:19:00,Completed,Card,Mobile
545661,17173,2025-12-19 03:01:00,Completed,PayPal,Desktop
545662,19455,2025-06-11 05:14:00,Completed,Card,Desktop
545663,3481,2025-11-12 10:52:00,Completed,Apple Pay,Mobile
545664,15326,2025-11-24 16:56:00,Completed,Card,Mobile
545665,9255,2025-01-26 06:56:00,Completed,Apple Pay,Desktop
545666,12515,2025-06-03 07:35:00,Completed,PayPal,Desktop
545667,8961,2025-10-26 22:50:00,Completed,Apple Pay,Desktop
545668,4953,2025-03-17 01:28:00,Completed,Apple Pay,Mobile
545669,10861,2025-11-05 02:11:00,Completed,Card,Desktop
545670,3872,2025-07-23 02:45:00,Completed,Card,Mobile
545671,7387,2025-01-26 15:08:00,Completed,Card,Desktop
545672,1562,2025-06-24 08:23:00,Completed,Google Pay,Mobile
545673,10466,2025-05-29 02:13:00,Completed,Card,Tablet
545674,11085,2025-04-05 08:56:00,Completed,Apple Pay,Mobile
545675,14810,2025-01-18 17:27:00,Completed,Google Pay,Mobile
545676,4815,2025-05-08 22:10:00,Completed,PayPal,Desktop
545677,875,2025-11-10 15:49:00,Completed,PayPal,Desktop
545678,17336,2025-08-04 13:18:00,Cancelled,Card,Mobile
545679,1968,2025-07-26 11:04:00,Completed,Apple Pay,Mobile
545680,15626,2025-09-14 18:39:00,Completed,Card,Mobile
545681,13876,2025-12-07 22:21:00,Completed,Card,Desktop
545682,2931,2025-09-18 16:55:00,Completed,Card,Mobile
545683,15438,2025-12-26 22:52:00,Completed,Card,Mobile
545684,10796,2025-12-13 09:22:00,Completed,PayPal,Mobile
545685,16671,2025-09-16 13:05:00,Cancelled,PayPal,Desktop
545686,13577,2025-04-05 05:29:00,Completed,PayPal,Desktop
545687,10300,2025-07-23 07:04:00,Completed,Card,Tablet
545688,4899,2025-12-29 02:02:00,Completed,Card,Mobile
545689,30,2025-11-21 18:01:00,Completed,Google Pay,Mobile
545690,4964,2025-07-22 18:39:00,Completed,PayPal,Mobile
545691,18740,2025-05-02 05:15:00,Completed,Card,Mobile
545692,16544,2025-06-15 19:55:00,Returned,Card,Mobile
545693,11773,2025-11-05 10:59:00,Completed,Card,Desktop
545694,271,2025-01-03 04:18:00,Completed,PayPal,Mobile
545695,2543,2025-12-10 02:58:00,Completed,Apple Pay,Mobile
545696,4833,2025-03-02 13:48:00,Completed,Apple Pay,Desktop
545697,9902,2025-06-14 17:10:00,Returned,Card,Desktop
545698,7423,2025-10-21 05:01:00,Completed,PayPal,Mobile
545699,330,2025-03-14 11:12:00,Completed,PayPal,Desktop
545700,16845,2025-08-19 11:53:00,Completed,Card,Desktop
545701,18810,2025-09-01 17:14:00,Completed,Card,Tablet
545702,15104,2025-08-20 01:41:00,Completed,Card,Tablet
545703,19098,2025-10-06 02:29:00,Completed,Card,Mobile
545704,5537,2025-05-11 21:58:00,Completed,Google Pay,Mobile
545705,10436,2025-02-18 05:02:00,Completed,Apple Pay,Tablet
545706,13066,2025-12-21 00:22:00,Completed,PayPal,Desktop
545707,13276,2025-03-07 04:47:00,Completed,Apple Pay,Mobile
545708,9469,2025-05-23 15:04:00,Completed,Google Pay,Desktop
545709,9283,2025-03-13 22:57:00,Completed,Card,Mobile
545710,3636,2025-03-15 12:18:00,Completed,Card,Desktop
545711,15130,2025-02-10 16:24:00,Completed,Card,Mobile
545712,6229,2025-12-17 11:37:00,Completed,Card,Desktop
545713,277,2025-07-06 06:42:00,Completed,Card,Mobile
545714,6545,2025-04-20 01:31:00,Returned,Card,Desktop
545715,3677,2025-02-16 20:21:00,Completed,Apple Pay,Desktop
545716,10373,2025-08-27 00:41:00,Returned,Google Pay,Mobile
545717,17050,2025-07-10 06:25:00,Completed,Google Pay,Mobile
545718,17247,2025-02-12 16:58:00,Completed,Google Pay,Desktop
545719,5753,2025-02-27 15:31:00,Completed,Card,Mobile
545720,1302,2025-02-02 00:24:00,Completed,PayPal,Mobile
545721,2164,2025-02-08 17:19:00,Completed,Card,Tablet
545722,5300,2025-11-09 03:05:00,Completed,Card,Mobile
545723,10425,2025-12-06 01:34:00,Completed,Card,Mobile
545724,1719,2025-05-18 10:57:00,Completed,Apple Pay,Mobile
545725,18427,2025-04-02 16:02:00,Completed,PayPal,Mobile
545726,8996,2025-10-04 05:53:00,Completed,Apple Pay,Mobile
545727,7938,2025-07-06 22:40:00,Completed,Card,Desktop
545728,8878,2025-03-21 04:46:00,Completed,Card,Desktop
545729,17866,2025-12-17 12:17:00,Completed,Card,Mobile
545730,11561,2025-10-18 10:44:00,Completed,Card,Mobile
545731,19519,2025-12-13 21:49:00,Completed,Apple Pay,Mobile
545732,2794,2025-04-01 23:59:00,Completed,PayPal,Mobile
545733,4536,2025-09-19 14:43:00,Completed,Card,Mobile
545734,17984,2025-10-30 05:43:00,Completed,Card,Mobile
545735,8485,2025-03-22 04:12:00,Completed,Google Pay,Desktop
545736,215,2025-05-11 02:14:00,Completed,PayPal,Mobile
545737,2458,2025-02-01 02:40:00,Completed,PayPal,Mobile
545738,12724,2025-11-13 12:12:00,Completed,Card,Mobile
545739,7503,2025-11-25 18:36:00,Completed,Card,Desktop
545740,1642,2025-12-07 00:49:00,Completed,Card,Mobile
545741,1204,2025-01-07 07:52:00,Completed,Google Pay,Mobile
545742,1785,2025-12-29 23:24:00,Completed,Google Pay,Mobile
545743,6885,2025-04-12 08:01:00,Completed,Card,Mobile
545744,18423,2025-02-06 09:07:00,Completed,PayPal,Desktop
545745,14543,2025-03-11 18:43:00,Completed,Card,Mobile
545746,15660,2025-05-03 15:12:00,Completed,Card,Mobile
545747,1075,2025-01-18 11:25:00,Completed,Card,Mobile
545748,14958,2025-09-04 07:04:00,Completed,Card,Mobile
545749,467,2025-09-14 21:07:00,Completed,Apple Pay,Mobile
545750,17403,2025-02-13 07:33:00,Completed,PayPal,Mobile
545751,1846,2025-11-16 08:38:00,Completed,Card,Mobile
545752,7864,2025-05-14 19:17:00,Completed,PayPal,Mobile
545753,2942,2025-09-24 02:40:00,Completed,Google Pay,Tablet
545754,18999,2025-11-22 01:37:00,Completed,Card,Mobile
545755,8936,2025-03-10 14:01:00,Completed,PayPal,Mobile
545756,3010,2025-12-18 21:24:00,Completed,Apple Pay,Mobile
545757,5762,2025-11-20 08:12:00,Cancelled,Card,Tablet
545758,9641,2025-06-27 01:28:00,Completed,Card,Desktop
545759,19601,2025-12-03 03:45:00,Returned,Card,Mobile
545760,2779,2025-06-14 00:24:00,Completed,PayPal,Mobile
545761,3910,2025-12-19 10:33:00,Completed,PayPal,Mobile
545762,1389,2025-06-08 12:27:00,Completed,Google Pay,Mobile
545763,9946,2025-11-02 02:27:00,Completed,Card,Desktop
545764,19487,2025-12-21 23:19:00,Completed,Apple Pay,Mobile
545765,4869,2025-11-05 23:02:00,Completed,Card,Mobile
545766,17709,2025-11-20 00:34:00,Completed,Card,Desktop
545767,347,2025-09-28 01:52:00,Returned,Card,Mobile
545768,15724,2025-11-12 22:53:00,Returned,Card,Desktop
545769,7335,2025-04-06 11:29:00,Completed,PayPal,Mobile
545770,12807,2025-09-12 14:30:00,Completed,Card,Tablet
545771,3818,2025-07-05 03:34:00,Completed,Card,Tablet
545772,8787,2025-03-22 02:45:00,Completed,Card,Desktop
545773,763,2025-01-29 14:18:00,Completed,Google Pay,Tablet
545774,15216,2025-02-06 04:04:00,Completed,Card,Mobile
545775,3267,2025-06-13 17:50:00,Completed,PayPal,Mobile
545776,16068,2025-02-02 12:26:00,Completed,Apple Pay,Mobile
545777,7276,2025-07-24 16:17:00,Completed,Card,Desktop
545778,19059,2025-08-01 16:01:00,Returned,Card,Desktop
545779,19861,2025-04-15 04:28:00,Completed,Card,Mobile
545780,9466,2025-06-13 12:05:00,Completed,Card,Mobile
545781,16887,2025-05-01 06:31:00,Completed,PayPal,Desktop
545782,2235,2025-05-10 05:08:00,Completed,Card,Tablet
545783,14611,2025-12-25 06:09:00,Completed,Card,Mobile
545784,13804,2025-04-30 22:20:00,Completed,PayPal,Desktop
545785,17601,2025-10-26 18:12:00,Completed,Card,Tablet
545786,14686,2025-08-10 17:40:00,Completed,Card,Mobile
545787,16055,2025-06-08 05:33:00,Completed,PayPal,Mobile
545788,7339,2025-07-25 05:33:00,Completed,PayPal,Desktop
545789,9772,2025-09-12 21:36:00,Completed,Apple Pay,Mobile
545790,16764,2025-06-01 09:34:00,Completed,PayPal,Desktop
545791,9368,2025-02-28 19:45:00,Completed,Card,Tablet
545792,16792,2025-01-30 00:00:00,Completed,Card,Desktop
545793,10488,2025-04-26 05:05:00,Completed,Card,Mobile
545794,4026,2025-03-04 05:46:00,Completed,Apple Pay,Mobile
545795,582,2025-12-03 14:56:00,Completed,Apple Pay,Tablet
545796,4029,2025-01-30 03:41:00,Completed,PayPal,Mobile
545797,7407,2025-02-16 01:42:00,Completed,Google Pay,Mobile
545798,11257,2025-11-21 01:13:00,Completed,Card,Desktop
545799,7476,2025-04-01 22:28:00,Completed,Card,Mobile
545800,19453,2025-08-21 16:48:00,Completed,Card,Mobile
545801,1850,2025-03-23 05:47:00,Completed,Card,Tablet
545802,5214,2025-09-03 14:52:00,Completed,Apple Pay,Desktop
545803,10985,2025-01-26 12:49:00,Completed,Card,Desktop
545804,18345,2025-08-08 04:17:00,Completed,Apple Pay,Mobile
545805,18500,2025-07-29 08:13:00,Completed,Google Pay,Desktop
545806,815,2025-02-02 17:24:00,Completed,PayPal,Desktop
545807,11321,2025-06-18 23:51:00,Completed,Google Pay,Desktop
545808,14280,2025-11-19 10:27:00,Completed,Card,Mobile
545809,6490,2025-11-06 15:42:00,Completed,Google Pay,Mobile
545810,13743,2025-03-11 17:54:00,Completed,PayPal,Mobile
545811,5270,2025-09-09 23:29:00,Returned,Card,Mobile
545812,1197,2025-03-09 06:06:00,Completed,Google Pay,Mobile
545813,11133,2025-07-26 09:46:00,Completed,Card,Mobile
545814,2506,2025-04-20 20:59:00,Completed,Card,Mobile
545815,16041,2025-09-05 13:45:00,Completed,Card,Desktop
545816,3186,2025-01-01 04:49:00,Completed,Card,Mobile
545817,1097,2025-11-18 06:18:00,Completed,Google Pay,Mobile
545818,13227,2025-05-20 00:26:00,Completed,PayPal,Mobile
545819,12759,2025-05-15 19:33:00,Completed,Card,Mobile
545820,7509,2025-02-27 13:34:00,Completed,Card,Mobile
545821,16363,2025-03-23 15:56:00,Completed,Card,Tablet
545822,6079,2025-05-31 18:43:00,Completed,PayPal,Mobile
545823,8072,2025-07-20 00:06:00,Returned,Card,Mobile
545824,7270,2025-06-13 00:10:00,Completed,Card,Mobile
545825,19295,2025-03-08 17:04:00,Completed,Card,Mobile
545826,5173,2025-05-16 20:04:00,Completed,PayPal,Mobile
545827,16185,2025-11-11 10:12:00,Completed,PayPal,Desktop
545828,4492,2025-12-22 23:03:00,Completed,Card,Mobile
545829,4122,2025-11-10 11:08:00,Completed,Card,Mobile
545830,19412,2025-11-26 02:34:00,Completed,Card,Mobile
545831,7778,2025-12-15 09:23:00,Completed,Card,Desktop
545832,17957,2025-08-31 06:09:00,Completed,Card,Mobile
545833,19853,2025-01-26 13:48:00,Completed,PayPal,Tablet
545834,19070,2025-03-05 18:34:00,Completed,Apple Pay,Mobile
545835,1324,2025-08-28 20:24:00,Completed,Google Pay,Desktop
545836,13553,2025-08-19 19:11:00,Returned,Card,Mobile
545837,9987,2025-10-15 12:15:00,Completed,Google Pay,Mobile
545838,17491,2025-05-09 15:43:00,Completed,Card,Mobile
545839,19714,2025-04-18 20:31:00,Cancelled,Card,Mobile
545840,2056,2025-12-19 06:01:00,Completed,Google Pay,Mobile
545841,7923,2025-11-14 06:44:00,Completed,PayPal,Desktop
545842,4072,2025-04-20 03:44:00,Completed,Card,Desktop
545843,1270,2025-04-24 20:37:00,Completed,PayPal,Mobile
545844,1387,2025-12-23 15:01:00,Completed,Card,Tablet
545845,9413,2025-11-03 18:10:00,Completed,Apple Pay,Mobile
545846,9823,2025-08-09 06:26:00,Completed,Card,Desktop
545847,7228,2025-01-22 10:11:00,Completed,Apple Pay,Mobile
545848,14671,2025-10-27 03:40:00,Completed,Card,Mobile
545849,17964,2025-04-04 19:33:00,Completed,PayPal,Mobile
545850,15496,2025-09-02 11:55:00,Completed,Card,Desktop
545851,5328,2025-12-01 00:20:00,Cancelled,Card,Mobile
545852,7063,2025-07-12 09:07:00,Completed,Card,Desktop
545853,15386,2025-07-29 11:20:00,Completed,Card,Mobile
545854,5809,2025-06-25 06:39:00,Completed,PayPal,Mobile
545855,1209,2025-05-12 09:52:00,Cancelled,PayPal,Mobile
545856,15775,2025-12-22 21:09:00,Completed,Card,Mobile
545857,689,2025-01-22 08:38:00,Completed,Google Pay,Tablet
545858,4497,2025-10-17 17:18:00,Completed,Apple Pay,Desktop
545859,8184,2025-10-03 06:53:00,Completed,Card,Desktop
545860,7690,2025-10-05 07:59:00,Completed,Card,Desktop
545861,13436,2025-12-14 07:37:00,Completed,Card,Mobile
545862,485,2025-05-18 18:10:00,Completed,PayPal,Desktop
545863,12139,2025-10-29 06:09:00,Completed,PayPal,Desktop
545864,15471,2025-07-02 23:45:00,Completed,Card,Desktop
545865,17039,2025-06-10 15:07:00,Completed,Card,Mobile
545866,659,2025-05-23 14:59:00,Completed,PayPal,Mobile
545867,1220,2025-08-16 13:43:00,Completed,PayPal,Desktop
545868,16157,2025-02-10 17:00:00,Completed,Card,Mobile
545869,5501,2025-04-03 18:49:00,Completed,Card,Desktop
545870,18500,2025-10-22 03:27:00,Completed,Card,Mobile
545871,6997,2025-02-17 22:42:00,Completed,Card,Mobile
545872,10347,2025-11-18 23:24:00,Completed,Card,Desktop
545873,9016,2025-01-15 09:36:00,Completed,PayPal,Mobile
545874,3606,2025-05-26 00:38:00,Completed,Google Pay,Mobile
545875,2711,2025-12-06 05:03:00,Completed,Apple Pay,Desktop
545876,17426,2025-12-14 06:16:00,Completed,Card,Mobile
545877,14772,2025-06-04 10:35:00,Completed,Apple Pay,Mobile
545878,10376,2025-12-25 05:45:00,Returned,Card,Mobile
545879,6532,2025-04-07 18:24:00,Completed,Card,Mobile
545880,2499,2025-08-31 18:55:00,Completed,Card,Mobile
545881,8056,2025-08-04 08:39:00,Completed,Card,Mobile
545882,6526,2025-02-04 16:46:00,Completed,PayPal,Desktop
545883,2282,2025-07-16 19:39:00,Completed,PayPal,Mobile
545884,1668,2025-02-13 06:29:00,Completed,Apple Pay,Mobile
545885,10717,2025-05-26 12:17:00,Completed,Apple Pay,Tablet
545886,1107,2025-12-10 16:02:00,Completed,Google Pay,Mobile
545887,16078,2025-04-24 18:30:00,Completed,Card,Desktop
545888,12925,2025-07-15 12:17:00,Completed,Card,Mobile
545889,17180,2025-09-24 04:03:00,Completed,Card,Desktop
545890,5176,2025-12-21 16:54:00,Completed,Apple Pay,Desktop
545891,13366,2025-12-24 08:47:00,Completed,Google Pay,Tablet
545892,3926,2025-07-12 12:47:00,Completed,Google Pay,Tablet
545893,17940,2025-09-29 15:51:00,Completed,PayPal,Desktop
545894,18924,2025-07-11 13:52:00,Completed,PayPal,Mobile
545895,6173,2025-08-27 15:14:00,Completed,Card,Mobile
545896,17651,2025-05-19 14:05:00,Completed,PayPal,Mobile
545897,15430,2025-12-11 10:30:00,Completed,Google Pay,Mobile
545898,19177,2025-11-05 10:36:00,Completed,Card,Desktop
545899,16557,2025-08-07 01:22:00,Completed,Card,Tablet
545900,10069,2025-03-01 10:16:00,Cancelled,Card,Mobile
545901,18090,2025-09-03 04:54:00,Completed,Apple Pay,Tablet
545902,19900,2025-08-07 09:29:00,Completed,PayPal,Desktop
545903,8474,2025-05-29 04:27:00,Completed,Card,Mobile
545904,13295,2025-07-13 20:48:00,Completed,Card,Mobile
545905,8837,2025-01-21 21:41:00,Completed,Card,Desktop
545906,19612,2025-11-15 10:28:00,Completed,Card,Mobile
545907,15011,2025-06-23 22:48:00,Completed,Card,Mobile
545908,3012,2025-02-05 21:34:00,Completed,Card,Desktop
545909,5771,2025-03-07 17:48:00,Completed,,Desktop
545910,3474,2025-12-20 23:23:00,Completed,Card,Mobile
545911,3275,2025-09-06 19:52:00,Completed,Apple Pay,Desktop
545912,5318,2025-03-10 14:13:00,Completed,Card,Mobile
545913,814,2025-12-19 16:07:00,Cancelled,Card,Mobile
545914,11901,2025-08-20 18:55:00,Completed,Card,Tablet
545915,1822,2025-03-11 07:59:00,Completed,Card,Mobile
545916,15885,2025-05-06 12:26:00,Completed,PayPal,Desktop
545917,2017,2025-12-02 09:11:00,Completed,PayPal,Mobile
545918,5903,2025-01-10 05:34:00,Completed,Card,Desktop
545919,1229,2025-10-18 14:27:00,Completed,Card,Mobile
545920,11607,2025-12-02 14:20:00,Completed,Card,Desktop
545921,2708,2025-01-11 07:39:00,Returned,Card,Mobile
545922,19288,2025-07-03 19:08:00,Completed,PayPal,Desktop
545923,12907,2025-06-25 14:12:00,Completed,PayPal,Mobile
545924,9478,2025-03-25 14:33:00,Completed,Card,Mobile
545925,2367,2025-07-25 06:52:00,Completed,Card,Mobile
545926,2223,2025-03-17 09:35:00,Completed,Card,Mobile
545927,8853,2025-12-12 15:56:00,Completed,Card,Desktop
545928,9103,2025-06-04 12:25:00,Completed,Card,Desktop
545929,7423,2025-09-08 11:45:00,Completed,Card,Desktop
545930,11273,2025-07-06 14:16:00,Completed,Card,Tablet
545931,19861,2025-07-12 17:16:00,Completed,Card,Mobile
545932,10582,2025-12-07 17:49:00,Completed,Card,Desktop
545933,17143,2025-12-08 15:03:00,Completed,Card,Desktop
545934,19623,2025-08-04 19:54:00,Completed,Apple Pay,Tablet
545935,8692,2025-05-23 15:38:00,Completed,Card,Mobile
545936,16504,2025-04-26 21:10:00,Completed,Card,Mobile
545937,39,2025-06-05 10:28:00,Completed,Card,Mobile
545938,8126,2025-10-22 06:57:00,Completed,Card,Desktop
545939,7610,2025-10-25 02:19:00,Completed,Card,Desktop
545940,18741,2025-03-09 21:25:00,Completed,Card,Mobile
545941,1351,2025-05-08 23:03:00,Completed,Card,Tablet
545942,182,2025-11-28 14:22:00,Completed,Card,Desktop
545943,6059,2025-10-07 08:55:00,Returned,PayPal,Desktop
545944,13651,2025-05-24 08:35:00,Completed,Card,Mobile
545945,14166,2025-02-18 21:58:00,Completed,Card,Mobile
545946,17070,2025-11-27 18:26:00,Completed,Card,Desktop
545947,12356,2025-11-20 04:12:00,Completed,Card,Mobile
545948,7140,2025-10-25 01:43:00,Completed,Google Pay,Mobile
545949,19149,2025-10-10 02:30:00,Completed,Card,Desktop
545950,10464,2025-01-31 21:22:00,Completed,Card,Mobile
545951,15444,2025-05-26 17:57:00,Completed,Card,Tablet
545952,4329,2025-10-22 23:18:00,Completed,PayPal,Mobile
545953,3295,2025-01-01 21:17:00,Completed,Apple Pay,Mobile
545954,18027,2025-05-08 11:43:00,Completed,Card,Mobile
545955,8649,2025-11-07 18:17:00,Completed,Card,Mobile
545956,18179,2025-08-15 04:43:00,Completed,Google Pay,Mobile
545957,17724,2025-04-15 07:34:00,Completed,Card,Mobile
545958,4796,2025-10-04 14:52:00,Completed,Card,Desktop
545959,5083,2025-07-24 23:15:00,Completed,Card,Mobile
545960,15135,2025-10-25 09:00:00,Completed,PayPal,Mobile
545961,10112,2025-05-30 18:04:00,Completed,PayPal,Mobile
545962,4429,2025-10-04 05:20:00,Completed,Card,Mobile
545963,17262,2025-04-10 14:09:00,Completed,Card,Desktop
545964,5574,2025-11-14 01:43:00,Completed,PayPal,Mobile
545965,8246,2025-05-28 08:46:00,Returned,Card,Mobile
545966,12685,2025-11-07 01:03:00,Completed,Card,Mobile
545967,1401,2025-12-06 14:25:00,Completed,Google Pay,Mobile
545968,8698,2025-11-25 08:17:00,Completed,Apple Pay,Mobile
545969,1692,2025-10-22 13:42:00,Completed,Google Pay,Mobile
545970,10323,2025-06-18 16:30:00,Completed,PayPal,Mobile
545971,3501,2025-09-28 05:20:00,Completed,PayPal,Desktop
545972,7596,2025-01-16 18:05:00,Completed,,Mobile
545973,5839,2025-02-11 18:44:00,Completed,Google Pay,Mobile
545974,9432,2025-09-06 02:39:00,Completed,Google Pay,Mobile
545975,12115,2025-11-29 08:07:00,Completed,Apple Pay,Mobile
545976,18339,2025-04-11 11:17:00,Completed,Card,Mobile
545977,10907,2025-11-11 11:27:00,Cancelled,Card,Mobile
545978,19853,2025-12-19 02:01:00,Returned,PayPal,Desktop
545979,6801,2025-04-26 05:05:00,Completed,Card,Desktop
545980,16878,2025-06-19 22:10:00,Completed,PayPal,Mobile
545981,10120,2025-01-27 02:36:00,Completed,Card,Mobile
545982,7705,2025-07-17 12:25:00,Completed,Apple Pay,Mobile
545983,6366,2025-03-09 10:03:00,Completed,Card,Desktop
545984,15822,2025-11-09 21:34:00,Completed,Card,Mobile
545985,4065,2025-11-15 20:13:00,Completed,Card,Desktop
545986,12,2025-01-16 00:31:00,Completed,Apple Pay,Tablet
545987,14313,2025-04-20 12:45:00,Completed,Card,Desktop
545988,3255,2025-09-17 04:06:00,Completed,Card,Mobile
545989,10501,2025-02-10 09:52:00,Completed,Card,Mobile
545990,17238,2025-09-21 22:39:00,Completed,Card,Tablet
545991,3290,2025-05-07 08:49:00,Completed,Google Pay,Mobile
545992,8806,2025-04-25 15:50:00,Completed,Google Pay,Mobile
545993,8593,2025-02-05 08:16:00,Completed,Card,Desktop
545994,10093,2025-04-04 03:33:00,Completed,Card,Tablet
545995,15516,2025-04-09 02:40:00,Completed,Card,Desktop
545996,18035,2025-11-19 14:40:00,Completed,PayPal,Mobile
545997,4221,2025-09-04 20:59:00,Completed,Card,Desktop
545998,12285,2025-11-22 10:52:00,Completed,PayPal,Desktop
545999,18150,2025-01-01 12:48:00,Completed,Card,Mobile
546000,12569,2025-10-18 21:02:00,Completed,Card,Mobile
546001,272,2025-08-07 03:22:00,Completed,Card,Mobile
546002,8059,2025-12-20 11:25:00,Completed,Card,Mobile
546003,6198,2025-09-05 17:52:00,Returned,PayPal,Mobile
546004,5432,2025-04-21 08:22:00,Returned,Card,Mobile
546005,8273,2025-08-13 03:44:00,Completed,Card,Desktop
546006,13774,2025-02-18 09:29:00,Completed,Card,Desktop
546007,14280,2025-06-03 07:47:00,Completed,Card,Mobile
546008,16397,2025-07-25 02:53:00,Completed,Apple Pay,Mobile
546009,5643,2025-05-12 13:02:00,Completed,Card,Desktop
546010,8543,2025-03-05 07:17:00,Completed,Card,Mobile
546011,3387,2025-04-13 16:14:00,Completed,Google Pay,Mobile
546012,17917,2025-02-10 08:31:00,Completed,Card,Desktop
546013,1099,2025-12-25 00:40:00,Completed,Card,Desktop
546014,17704,2025-04-29 04:23:00,Completed,Apple Pay,Mobile
546015,9398,2025-01-10 16:17:00,Completed,Card,Mobile
546016,1917,2025-05-24 20:39:00,Completed,Apple Pay,Mobile
546017,11277,2025-08-03 16:20:00,Completed,Card,Desktop
546018,5020,2025-01-19 21:36:00,Completed,Card,Desktop
546019,13223,2025-12-26 19:24:00,Completed,Card,Mobile
546020,7761,2025-11-19 13:42:00,Completed,Card,Mobile
546021,16835,2025-05-22 22:57:00,Completed,PayPal,Mobile
546022,7098,2025-02-27 17:12:00,Completed,PayPal,Desktop
546023,10425,2025-03-01 07:31:00,Completed,Card,Mobile
546024,3761,2025-02-20 08:24:00,Completed,Apple Pay,Desktop
546025,9749,2025-09-10 10:51:00,Completed,PayPal,Mobile
546026,8368,2025-01-09 05:48:00,Completed,Card,Mobile
546027,6483,2025-03-03 05:12:00,Returned,Card,Mobile
546028,15943,2025-09-01 10:46:00,Completed,Card,Mobile
546029,9079,2025-05-26 07:59:00,Completed,Apple Pay,Mobile
